4.8	-69.82421875	-70.01953125	-70.166015625	-70.21484375	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.337890625	-71.19140625
5	-69.82421875	-69.970703125	-70.1171875	-70.21484375	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.337890625	-71.19140625
5.2	-69.82421875	-69.970703125	-70.1171875	-70.21484375	-70.5078125	-70.751953125	-70.60546875	-70.751953125	-71.337890625	-71.240234375
5.4	-69.82421875	-70.01953125	-70.1171875	-70.21484375	-70.5078125	-70.80078125	-70.60546875	-70.80078125	-71.337890625	-71.240234375
5.6	-69.873046875	-69.970703125	-70.1171875	-70.21484375	-70.5078125	-70.751953125	-70.60546875	-70.751953125	-71.337890625	-71.19140625
5.8	-69.82421875	-69.970703125	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.60546875	-70.751953125	-71.337890625	-71.19140625
6	-69.873046875	-69.921875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.2890625	-71.19140625
6.2	-69.82421875	-69.970703125	-70.166015625	-70.21484375	-70.5078125	-70.751953125	-70.703125	-70.751953125	-71.337890625	-71.19140625
6.4	-69.82421875	-69.970703125	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.337890625	-71.19140625
6.6	-69.873046875	-70.01953125	-70.1171875	-70.263671875	-70.556640625	-70.751953125	-70.654296875	-70.751953125	-71.38671875	-71.19140625
6.8	-69.873046875	-70.01953125	-70.1171875	-70.263671875	-70.556640625	-70.703125	-70.703125	-70.703125	-71.337890625	-71.19140625
7	-69.873046875	-69.970703125	-70.1171875	-70.263671875	-70.5078125	-70.703125	-70.703125	-70.751953125	-71.2890625	-71.19140625
7.2	-69.873046875	-70.01953125	-70.1171875	-70.21484375	-70.556640625	-70.703125	-70.703125	-70.703125	-71.337890625	-71.19140625
7.4	-69.82421875	-70.01953125	-70.1171875	-70.263671875	-70.556640625	-70.703125	-70.654296875	-70.703125	-71.2890625	-71.19140625
7.6	-69.82421875	-69.921875	-70.1171875	-70.263671875	-70.556640625	-70.703125	-70.703125	-70.703125	-71.2890625	-71.19140625
7.8	-69.82421875	-69.970703125	-70.1171875	-70.263671875	-70.556640625	-70.703125	-70.654296875	-70.703125	-71.337890625	-71.19140625
8	-69.82421875	-69.921875	-70.1171875	-70.263671875	-70.556640625	-70.703125	-70.703125	-70.703125	-71.337890625	-71.19140625
8.2	-69.82421875	-69.921875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.703125	-70.703125	-71.337890625	-71.240234375
8.4	-69.82421875	-69.921875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.703125	-71.2890625	-71.240234375
8.6	-69.82421875	-69.921875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.337890625	-71.240234375
8.8	-69.873046875	-69.921875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.337890625	-71.19140625
9	-69.82421875	-69.921875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.337890625	-71.19140625
9.2	-69.82421875	-69.873046875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.80078125	-71.2890625	-71.240234375
9.4	-69.873046875	-69.921875	-70.1171875	-70.263671875	-70.5078125	-70.751953125	-70.654296875	-70.751953125	-71.337890625	-71.240234375
9.6	-69.82421875	-69.921875	-70.1171875	-70.3125	-70.5078125	-70.751953125	-70.60546875	-70.80078125	-71.2890625	-71.240234375
9.8	-69.82421875	-69.873046875	-70.1171875	-70.263671875	-70.5078125	-70.703125	-70.654296875	-70.80078125	-71.337890625	-71.240234375
10	-69.775390625	-69.873046875	-70.1171875	-70.21484375	-70.5078125	-70.751953125	-70.60546875	-70.80078125	-71.337890625	-71.240234375
10.2	-69.82421875	-69.921875	-70.166015625	-70.21484375	-70.458984375	-70.703125	-70.556640625	-70.80078125	-71.337890625	-71.240234375
10.4	-69.82421875	-69.873046875	-70.1171875	-70.263671875	-70.5078125	-70.703125	-70.556640625	-70.80078125	-71.2890625	-71.240234375
10.6	-69.82421875	-69.921875	-70.1171875	-70.3125	-70.458984375	-70.751953125	-70.556640625	-70.80078125	-71.2890625	-71.240234375
10.8	-69.82421875	-69.873046875	-70.166015625	-70.3125	-70.458984375	-70.703125	-70.60546875	-70.80078125	-71.2890625	-71.240234375
11	-69.775390625	-69.921875	-70.1171875	-70.3125	-70.5078125	-70.751953125	-70.60546875	-70.80078125	-71.2890625	-71.240234375
11.2	-69.82421875	-69.921875	-70.166015625	-70.3125	-70.458984375	-70.751953125	-70.60546875	-70.80078125	-71.337890625	-71.19140625
11.4	-69.775390625	-69.921875	-70.1171875	-70.361328125	-70.5078125	-70.703125	-70.654296875	-70.80078125	-71.337890625	-71.19140625
11.6	-69.82421875	-69.970703125	-70.1171875	-70.361328125	-70.5078125	-70.751953125	-70.60546875	-70.80078125	-71.2890625	-71.19140625
11.8	-69.82421875	-69.921875	-70.166015625	-70.3125	-70.458984375	-70.751953125	-70.60546875	-70.751953125	-71.337890625	-71.19140625
12	-69.82421875	-69.921875	-70.166015625	-70.3125	-70.458984375	-70.703125	-70.654296875	-70.751953125	-71.337890625	-71.19140625
12.2	-69.82421875	-69.921875	-70.166015625	-70.3125	-70.458984375	-70.751953125	-70.60546875	-70.80078125	-71.2890625	-71.240234375
12.4	-69.82421875	-69.921875	-70.166015625	-70.3125	-70.458984375	-70.751953125	-70.654296875	-70.751953125	-71.2890625	-71.19140625
12.6	-69.82421875	-69.970703125	-70.166015625	-70.3125	-70.5078125	-70.703125	-70.654296875	-70.80078125	-71.337890625	-71.19140625
12.8	-69.82421875	-69.921875	-70.166015625	-70.361328125	-70.5078125	-70.703125	-70.654296875	-70.80078125	-71.2890625	-71.240234375
13	-69.82421875	-69.921875	-70.166015625	-70.361328125	-70.458984375	-70.703125	-70.654296875	-70.751953125	-71.2890625	-71.240234375
13.2	-69.82421875	-69.921875	-70.166015625	-70.361328125	-70.5078125	-70.703125	-70.654296875	-70.751953125	-71.2890625	-71.240234375
13.4	-69.82421875	-69.970703125	-70.21484375	-70.3125	-70.458984375	-70.703125	-70.654296875	-70.80078125	-71.2890625	-71.240234375
13.6	-69.82421875	-69.970703125	-70.21484375	-70.361328125	-70.458984375	-70.703125	-70.654296875	-70.751953125	-71.2890625	-71.240234375
13.8	-69.82421875	-69.970703125	-70.21484375	-70.3125	-70.458984375	-70.703125	-70.654296875	-70.80078125	-71.2890625	-71.240234375
14	-69.82421875	-69.970703125	-70.21484375	-70.3125	-70.41015625	-70.703125	-70.654296875	-70.751953125	-71.337890625	-71.240234375
14.2	-69.873046875	-69.970703125	-70.21484375	-70.3125	-70.458984375	-70.654296875	-70.654296875	-70.751953125	-71.337890625	-71.240234375
14.4	-69.873046875	-69.921875	-70.166015625	-70.3125	-70.458984375	-70.703125	-70.654296875	-70.751953125	-71.337890625	-71.240234375
14.6	-69.82421875	-69.921875	-70.166015625	-70.361328125	-70.41015625	-70.654296875	-70.654296875	-70.751953125	-71.337890625	-71.19140625
14.8	-69.873046875	-69.970703125	-70.166015625	-70.361328125	-70.41015625	-70.703125	-70.654296875	-70.80078125	-71.337890625	-71.240234375
15	-69.82421875	-69.970703125	-70.166015625	-70.361328125	-70.458984375	-70.703125	-70.654296875	-70.751953125	-71.2890625	-71.240234375
15.2	-69.82421875	-69.970703125	-70.166015625	-70.361328125	-70.458984375	-70.703125	-70.60546875	-70.80078125	-71.337890625	-71.240234375
15.4	-69.82421875	-69.970703125	-70.166015625	-70.361328125	-70.41015625	-70.654296875	-70.654296875	-70.80078125	-71.337890625	-71.240234375
15.6	-69.775390625	-69.970703125	-70.21484375	-70.361328125	-70.458984375	-70.703125	-70.654296875	-70.751953125	-71.337890625	-71.240234375
15.8	-69.775390625	-69.970703125	-70.166015625	-70.361328125	-70.41015625	-70.703125	-70.703125	-70.80078125	-71.2890625	-71.19140625
16	-69.82421875	-69.921875	-70.21484375	-70.361328125	-70.458984375	-70.703125	-70.654296875	-70.80078125	-71.337890625	-71.240234375
16.2	-69.775390625	-69.921875	-70.21484375	-70.361328125	-70.41015625	-70.654296875	-70.654296875	-70.80078125	-71.2890625	-71.240234375
16.4	-69.775390625	-69.873046875	-70.166015625	-70.361328125	-70.41015625	-70.654296875	-70.654296875	-70.751953125	-71.337890625	-71.19140625
16.6	-69.775390625	-69.873046875	-70.166015625	-70.41015625	-70.41015625	-70.703125	-70.654296875	-70.751953125	-71.337890625	-71.240234375
16.8	-69.775390625	-69.921875	-70.166015625	-70.361328125	-70.41015625	-70.703125	-70.654296875	-70.80078125	-71.337890625	-71.240234375
17	-69.775390625	-69.873046875	-70.166015625	-70.361328125	-70.41015625	-70.703125	-70.654296875	-70.80078125	-71.337890625	-71.2890625
17.2	-69.82421875	-69.873046875	-70.166015625	-70.361328125	-70.41015625	-70.751953125	-70.654296875	-70.80078125	-71.337890625	-71.240234375
17.4	-69.82421875	-69.873046875	-70.166015625	-70.41015625	-70.361328125	-70.703125	-70.654296875	-70.849609375	-71.38671875	-71.240234375
17.6	-69.82421875	-69.921875	-70.166015625	-70.41015625	-70.41015625	-70.654296875	-70.703125	-70.80078125	-71.337890625	-71.240234375
17.8	-69.775390625	-69.921875	-70.1171875	-70.41015625	-70.41015625	-70.703125	-70.654296875	-70.849609375	-71.337890625	-71.240234375
18	-69.775390625	-69.873046875	-70.166015625	-70.41015625	-70.41015625	-70.703125	-70.703125	-70.849609375	-71.337890625	-71.240234375
18.2	-69.775390625	-69.873046875	-70.21484375	-70.41015625	-70.41015625	-70.703125	-70.703125	-70.849609375	-71.337890625	-71.240234375
18.4	-69.775390625	-69.873046875	-70.166015625	-70.41015625	-70.458984375	-70.703125	-70.703125	-70.80078125	-71.337890625	-71.19140625
18.6	-69.7265625	-69.873046875	-70.166015625	-70.41015625	-70.41015625	-70.654296875	-70.703125	-70.80078125	-71.337890625	-71.19140625
18.8	-69.775390625	-69.921875	-70.166015625	-70.458984375	-70.41015625	-70.654296875	-70.751953125	-70.849609375	-71.337890625	-71.19140625
19	-69.82421875	-69.921875	-70.166015625	-70.458984375	-70.41015625	-70.654296875	-70.703125	-70.80078125	-71.337890625	-71.19140625
19.2	-69.775390625	-69.921875	-70.166015625	-70.458984375	-70.458984375	-70.654296875	-70.703125	-70.80078125	-71.337890625	-71.19140625
19.4	-69.82421875	-69.873046875	-70.166015625	-70.41015625	-70.458984375	-70.60546875	-70.703125	-70.849609375	-71.337890625	-71.19140625
19.6	-69.775390625	-69.921875	-70.1171875	-70.41015625	-70.41015625	-70.654296875	-70.751953125	-70.80078125	-71.337890625	-71.142578125
19.8	-69.82421875	-69.921875	-70.1171875	-70.41015625	-70.41015625	-70.556640625	-70.751953125	-70.849609375	-71.2890625	-71.142578125
20	-69.873046875	-69.921875	-70.166015625	-70.458984375	-70.41015625	-70.5078125	-70.751953125	-70.80078125	-71.337890625	-71.19140625
20.2	-69.82421875	-69.921875	-70.166015625	-70.458984375	-70.41015625	-70.458984375	-70.751953125	-70.80078125	-71.38671875	-71.19140625
20.4	-69.82421875	-69.921875	-70.166015625	-70.458984375	-70.41015625	-70.458984375	-70.751953125	-70.849609375	-71.337890625	-71.19140625
20.6	-69.82421875	-69.873046875	-70.166015625	-70.41015625	-70.41015625	-70.458984375	-70.80078125	-70.849609375	-71.337890625	-71.19140625
20.8	-69.775390625	-69.921875	-70.166015625	-70.458984375	-70.361328125	-70.458984375	-70.80078125	-70.849609375	-71.337890625	-71.19140625
21	-69.775390625	-69.921875	-70.21484375	-70.458984375	-70.361328125	-70.458984375	-70.751953125	-70.8984375	-71.2890625	-71.240234375
21.2	-69.82421875	-69.873046875	-70.166015625	-70.41015625	-70.41015625	-70.458984375	-70.751953125	-70.8984375	-71.2890625	-71.240234375
21.4	-69.82421875	-69.921875	-70.21484375	-70.41015625	-70.41015625	-70.458984375	-70.80078125	-70.8984375	-71.2890625	-71.19140625
21.6	-69.82421875	-69.873046875	-70.21484375	-70.41015625	-70.361328125	-70.41015625	-70.80078125	-70.8984375	-71.2890625	-71.19140625
21.8	-69.775390625	-69.921875	-70.1171875	-70.41015625	-70.361328125	-70.458984375	-70.751953125	-70.8984375	-71.2890625	-71.142578125
22	-69.775390625	-69.921875	-70.166015625	-70.41015625	-70.361328125	-70.41015625	-70.80078125	-70.849609375	-71.2890625	-71.142578125
22.2	-69.775390625	-69.873046875	-70.166015625	-70.41015625	-70.41015625	-70.458984375	-70.80078125	-70.8984375	-71.2890625	-71.142578125
22.4	-69.82421875	-69.873046875	-70.166015625	-70.41015625	-70.41015625	-70.41015625	-70.80078125	-70.8984375	-71.337890625	-71.19140625
22.6	-69.775390625	-69.921875	-70.166015625	-70.41015625	-70.361328125	-70.458984375	-70.80078125	-70.8984375	-71.337890625	-71.19140625
22.8	-69.775390625	-69.873046875	-70.166015625	-70.41015625	-70.361328125	-70.458984375	-70.80078125	-70.8984375	-71.337890625	-71.19140625
23	-69.775390625	-69.82421875	-70.166015625	-70.41015625	-70.361328125	-70.458984375	-70.80078125	-70.849609375	-71.337890625	-71.19140625
23.2	-69.775390625	-69.873046875	-70.166015625	-70.41015625	-70.361328125	-70.458984375	-70.80078125	-70.8984375	-71.337890625	-71.19140625
23.4	-69.7265625	-69.873046875	-70.1171875	-70.41015625	-70.361328125	-70.458984375	-70.80078125	-70.849609375	-71.337890625	-71.19140625
23.6	-69.775390625	-69.873046875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.8984375	-71.337890625	-71.19140625
23.8	-69.7265625	-69.921875	-70.166015625	-70.41015625	-70.3125	-70.458984375	-70.80078125	-70.849609375	-71.337890625	-71.19140625
24	-69.775390625	-69.873046875	-70.166015625	-70.41015625	-70.361328125	-70.458984375	-70.80078125	-70.849609375	-71.337890625	-71.19140625
24.2	-69.775390625	-69.82421875	-70.1171875	-70.41015625	-70.361328125	-70.458984375	-70.80078125	-70.849609375	-71.337890625	-71.19140625
24.4	-69.7265625	-69.82421875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.849609375	-71.337890625	-71.240234375
24.6	-69.775390625	-69.873046875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.849609375	-71.337890625	-71.240234375
24.8	-69.775390625	-69.873046875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.8984375	-71.337890625	-71.240234375
25	-69.775390625	-69.921875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.849609375	-71.2890625	-71.19140625
25.2	-69.82421875	-69.921875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.8984375	-71.2890625	-71.19140625
25.4	-69.82421875	-69.873046875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.849609375	-70.8984375	-71.2890625	-71.19140625
25.6	-69.775390625	-69.921875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.849609375	-70.8984375	-71.2890625	-71.19140625
25.8	-69.775390625	-69.921875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.849609375	-70.8984375	-71.337890625	-71.142578125
26	-69.775390625	-69.921875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.8984375	-71.2890625	-71.142578125
26.2	-69.775390625	-69.921875	-70.068359375	-70.41015625	-70.361328125	-70.5078125	-70.80078125	-70.8984375	-71.2890625	-71.142578125
26.4	-69.82421875	-69.921875	-70.068359375	-70.41015625	-70.361328125	-70.556640625	-70.80078125	-70.8984375	-71.337890625	-71.142578125
26.6	-69.775390625	-69.970703125	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.849609375	-70.8984375	-71.337890625	-71.19140625
26.8	-69.82421875	-69.921875	-70.068359375	-70.41015625	-70.3125	-70.5078125	-70.849609375	-70.8984375	-71.2890625	-71.142578125
27	-69.82421875	-69.921875	-70.1171875	-70.458984375	-70.361328125	-70.5078125	-70.849609375	-70.8984375	-71.2890625	-71.142578125
27.2	-69.82421875	-69.970703125	-70.068359375	-70.41015625	-70.361328125	-70.5078125	-70.849609375	-70.8984375	-71.2890625	-71.142578125
27.4	-69.82421875	-69.921875	-70.068359375	-70.41015625	-70.361328125	-70.556640625	-70.849609375	-70.8984375	-71.337890625	-71.142578125
27.6	-69.82421875	-69.921875	-70.068359375	-70.41015625	-70.361328125	-70.5078125	-70.849609375	-70.8984375	-71.2890625	-71.09375
27.8	-69.82421875	-69.921875	-70.068359375	-70.41015625	-70.361328125	-70.5078125	-70.849609375	-70.849609375	-71.2890625	-71.09375
28	-69.82421875	-69.921875	-70.068359375	-70.41015625	-70.361328125	-70.556640625	-70.8984375	-70.849609375	-71.240234375	-71.09375
28.2	-69.873046875	-69.921875	-70.068359375	-70.41015625	-70.3125	-70.556640625	-70.849609375	-70.8984375	-71.2890625	-71.142578125
28.4	-69.82421875	-69.970703125	-70.01953125	-70.41015625	-70.361328125	-70.556640625	-70.849609375	-70.849609375	-71.2890625	-71.09375
28.6	-69.873046875	-69.921875	-70.068359375	-70.458984375	-70.3125	-70.60546875	-70.849609375	-70.849609375	-71.240234375	-71.09375
28.8	-69.873046875	-69.921875	-70.01953125	-70.41015625	-70.361328125	-70.60546875	-70.849609375	-70.8984375	-71.2890625	-71.142578125
29	-69.82421875	-69.921875	-70.01953125	-70.41015625	-70.361328125	-70.556640625	-70.849609375	-70.8984375	-71.2890625	-71.142578125
29.2	-69.82421875	-69.921875	-70.01953125	-70.41015625	-70.3125	-70.60546875	-70.849609375	-70.8984375	-71.2890625	-71.09375
29.4	-69.873046875	-69.921875	-70.01953125	-70.41015625	-70.3125	-70.60546875	-70.849609375	-70.8984375	-71.2890625	-71.09375
29.6	-69.82421875	-69.921875	-70.01953125	-70.41015625	-70.3125	-70.556640625	-70.849609375	-70.8984375	-71.2890625	-71.09375
29.8	-69.82421875	-69.970703125	-69.970703125	-70.361328125	-70.3125	-70.60546875	-70.849609375	-70.8984375	-71.2890625	-71.142578125
30	-69.82421875	-69.921875	-70.01953125	-70.361328125	-70.3125	-70.60546875	-70.849609375	-70.8984375	-71.2890625	-71.09375
30.2	-69.82421875	-69.970703125	-70.01953125	-70.361328125	-70.3125	-70.60546875	-70.849609375	-70.8984375	-71.337890625	-71.142578125
30.4	-69.82421875	-69.970703125	-70.01953125	-70.361328125	-70.3125	-70.60546875	-70.849609375	-70.8984375	-71.337890625	-71.142578125
30.6	-69.82421875	-69.921875	-70.01953125	-70.361328125	-70.3125	-70.60546875	-70.849609375	-70.8984375	-71.2890625	-71.142578125
30.8	-69.82421875	-69.970703125	-69.970703125	-70.3125	-70.3125	-70.556640625	-70.849609375	-70.8984375	-71.2890625	-71.19140625
31	-69.873046875	-69.970703125	-70.01953125	-70.361328125	-70.3125	-70.60546875	-70.8984375	-70.8984375	-71.2890625	-71.19140625
31.2	-69.873046875	-69.921875	-70.01953125	-70.3125	-70.3125	-70.5078125	-70.849609375	-70.849609375	-71.2890625	-71.09375
31.4	-69.82421875	-69.921875	-70.01953125	-70.3125	-70.3125	-70.556640625	-70.849609375	-70.849609375	-71.2890625	-71.09375
31.6	-69.82421875	-69.921875	-70.01953125	-70.3125	-70.3125	-70.556640625	-70.849609375	-70.849609375	-71.2890625	-71.044921875
31.8	-69.82421875	-69.921875	-70.068359375	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.8984375	-71.337890625	-71.09375
32	-69.82421875	-69.921875	-70.068359375	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.09375
32.2	-69.873046875	-69.921875	-70.068359375	-70.361328125	-70.263671875	-70.556640625	-70.8984375	-70.8984375	-71.337890625	-71.09375
32.4	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.09375
32.6	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.3125	-70.60546875	-70.8984375	-70.8984375	-71.2890625	-71.09375
32.8	-69.82421875	-69.921875	-70.068359375	-70.41015625	-70.3125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.09375
33	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.09375
33.2	-69.82421875	-69.873046875	-70.1171875	-70.361328125	-70.3125	-70.60546875	-70.8984375	-70.8984375	-71.337890625	-71.09375
33.4	-69.873046875	-69.921875	-70.1171875	-70.41015625	-70.361328125	-70.556640625	-70.947265625	-70.8984375	-71.2890625	-71.142578125
33.6	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.3125	-70.556640625	-70.947265625	-70.8984375	-71.2890625	-71.142578125
33.8	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.361328125	-70.556640625	-70.8984375	-70.8984375	-71.337890625	-71.09375
34	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.361328125	-70.556640625	-70.947265625	-70.849609375	-71.2890625	-71.142578125
34.2	-69.873046875	-69.873046875	-70.1171875	-70.3125	-70.361328125	-70.60546875	-70.8984375	-70.849609375	-71.2890625	-71.142578125
34.4	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.142578125
34.6	-69.873046875	-69.873046875	-70.166015625	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.09375
34.8	-69.873046875	-69.873046875	-70.166015625	-70.361328125	-70.361328125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.09375
35	-69.873046875	-69.873046875	-70.1171875	-70.361328125	-70.361328125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.142578125
35.2	-69.873046875	-69.873046875	-70.166015625	-70.41015625	-70.3125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.09375
35.4	-69.873046875	-69.82421875	-70.1171875	-70.41015625	-70.361328125	-70.5078125	-70.8984375	-70.849609375	-71.240234375	-71.09375
35.6	-69.873046875	-69.873046875	-70.166015625	-70.361328125	-70.361328125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.09375
35.8	-69.82421875	-69.873046875	-70.166015625	-70.361328125	-70.361328125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.142578125
36	-69.873046875	-69.873046875	-70.166015625	-70.361328125	-70.361328125	-70.556640625	-70.8984375	-70.849609375	-71.240234375	-71.142578125
36.2	-69.873046875	-69.873046875	-70.166015625	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.09375
36.4	-69.873046875	-69.82421875	-70.21484375	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.09375
36.6	-69.873046875	-69.82421875	-70.21484375	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.849609375	-71.2890625	-71.09375
36.8	-69.873046875	-69.82421875	-70.166015625	-70.41015625	-70.3125	-70.556640625	-70.947265625	-70.8984375	-71.2890625	-71.09375
37	-69.82421875	-69.82421875	-70.166015625	-70.361328125	-70.361328125	-70.60546875	-70.8984375	-70.849609375	-71.2890625	-71.09375
37.2	-69.873046875	-69.82421875	-70.166015625	-70.361328125	-70.3125	-70.60546875	-70.8984375	-70.849609375	-71.2890625	-71.142578125
37.4	-69.921875	-69.873046875	-70.21484375	-70.361328125	-70.3125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.142578125
37.6	-69.873046875	-69.873046875	-70.166015625	-70.361328125	-70.361328125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.142578125
37.8	-69.873046875	-69.873046875	-70.21484375	-70.361328125	-70.361328125	-70.5078125	-70.8984375	-70.8984375	-71.2890625	-71.142578125
38	-69.873046875	-69.873046875	-70.21484375	-70.361328125	-70.361328125	-70.5078125	-70.8984375	-70.8984375	-71.2890625	-71.142578125
38.2	-69.873046875	-69.873046875	-70.21484375	-70.361328125	-70.41015625	-70.5078125	-70.8984375	-70.947265625	-71.2890625	-71.09375
38.4	-69.873046875	-69.82421875	-70.166015625	-70.41015625	-70.361328125	-70.556640625	-70.8984375	-70.8984375	-71.2890625	-71.09375
